구분,2021_인건비,2021_제경비,2021_외주비,2021_판관비,2021_수금,2021_수금계획,2021_공정계획,2021_총원가,2022_인건비,2022_제경비,2022_외주비,2022_판관비,2022_수금,2022_수금계획,2022_공정계획,2022_총원가,2023_인건비,2023_제경비,2023_외주비,2023_판관비,2023_수금,2023_수금계획,2023_공정계획,2023_총원가,2024_인건비,2024_제경비,2024_외주비,2024_판관비,2024_수금,2024_수금계획,2024_공정계획,2024_총원가,2025_인건비,2025_제경비,2025_외주비,2025_판관비,2025_수금,2025_수금계획,2025_공정계획,2025_총원가,2025_예측_인건비,2025_예측_제경비,2025_예측_판관비,2025_예측_수금,2025_예측_외주비,2025_예측_수금계획,2025_예측_공정계획,2025_예측_총원가
구조부,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"120,864","502,354","1,256,925","84,987","2,818,220",0,"1,186,765","1,965,132","82,657","33,922","190,000","21,789",0,"1,821,243","6,643,471","328,366","130,937","271,376","174,312","2,818,220","409,156",0,"1,186,765","985,781"
